State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Bihar,SAHARSA,2007,Rabi       ,Rapeseed &Mustard,986.00,551.00
Bihar,SAHARSA,2007,Rabi       ,Sunflower,293.00,416.00
Bihar,SAHARSA,2007,Rabi       ,Wheat,42814.00,84659.00
Bihar,SAHARSA,2007,Summer     ,Maize,17848.00,74364.00
Bihar,SAHARSA,2007,Summer     ,Moong(Green Gram),17547.00,9247.00
Bihar,SAHARSA,2007,Summer     ,Rice,3101.00,4497.00
Bihar,SAHARSA,2007,Whole Year ,Banana,11.00,395.00
Bihar,SAHARSA,2007,Whole Year ,Coriander,63.00,48.00
Bihar,SAHARSA,2007,Whole Year ,Dry chillies,2.00,1.00
Bihar,SAHARSA,2007,Whole Year ,Garlic,6.00,9.00
Bihar,SAHARSA,2007,Whole Year ,Onion,82.00,539.00
Bihar,SAHARSA,2007,Whole Year ,Potato,1275.00,17391.00
Bihar,SAHARSA,2007,Whole Year ,Sugarcane,138.00,6291.00
Bihar,SAHARSA,2007,Whole Year ,Sweet potato,11.00,145.00
Bihar,SAHARSA,2007,Whole Year ,Turmeric,2.00,2.00
Bihar,SAHARSA,2007,Winter     ,Rice,59972.00,52795.00
Bihar,SAHARSA,2008,Autumn     ,Maize,4986.00,16045.00
Bihar,SAHARSA,2008,Autumn     ,Rice,17253.00,12597.00
Bihar,SAHARSA,2008,Kharif     ,Jowar,17.00,18.00
Bihar,SAHARSA,2008,Kharif     ,Jute,9.00,96.00
Bihar,SAHARSA,2008,Kharif     ,Mesta,33.00,352.00
Bihar,SAHARSA,2008,Kharif     ,Potato,423.00,3173.00
Bihar,SAHARSA,2008,Kharif     ,Ragi,729.00,499.00
Bihar,SAHARSA,2008,Kharif     ,Sannhamp,90.00,400.00
Bihar,SAHARSA,2008,Kharif     ,Sesamum,4.00,4.00
Bihar,SAHARSA,2008,Kharif     ,Small millets,51.00,40.00
Bihar,SAHARSA,2008,Kharif     ,Sweet potato,2.00,27.00
Bihar,SAHARSA,2008,Kharif     ,Urad,5.00,4.00
Bihar,SAHARSA,2008,Rabi       ,Khesari,1273.00,1213.00
Bihar,SAHARSA,2008,Rabi       ,Linseed,330.00,279.00
Bihar,SAHARSA,2008,Rabi       ,Maize,9439.00,35878.00
Bihar,SAHARSA,2008,Rabi       ,Masoor,1045.00,515.00
Bihar,SAHARSA,2008,Rabi       ,Peas & beans (Pulses),422.00,406.00
Bihar,SAHARSA,2008,Rabi       ,Potato,432.00,2303.00
Bihar,SAHARSA,2008,Rabi       ,Rapeseed &Mustard,1009.00,672.00
Bihar,SAHARSA,2008,Rabi       ,Sunflower,293.00,416.00
Bihar,SAHARSA,2008,Rabi       ,Wheat,41008.00,70401.00
Bihar,SAHARSA,2008,Summer     ,Maize,17785.00,58798.00
Bihar,SAHARSA,2008,Summer     ,Moong(Green Gram),17937.00,11408.00
Bihar,SAHARSA,2008,Summer     ,Rice,3290.00,3982.00
Bihar,SAHARSA,2008,Whole Year ,Dry chillies,31.00,44.00
Bihar,SAHARSA,2008,Whole Year ,Sugarcane,21.00,923.00
Bihar,SAHARSA,2008,Winter     ,Rice,57118.00,54784.00
Bihar,SAHARSA,2009,Autumn     ,Maize,9288.00,24368.00
Bihar,SAHARSA,2009,Autumn     ,Rice,24659.00,26306.00
Bihar,SAHARSA,2009,Kharif     ,Arhar/Tur,8.00,11.00
Bihar,SAHARSA,2009,Kharif     ,Horse-gram,643.00,619.00
Bihar,SAHARSA,2009,Kharif     ,Jute,9.00,103.00
Bihar,SAHARSA,2009,Kharif     ,Mesta,186.00,1452.00
Bihar,SAHARSA,2009,Kharif     ,Ragi,882.00,1021.00
Bihar,SAHARSA,2009,Kharif     ,Sannhamp,106.00,86.00
Bihar,SAHARSA,2009,Kharif     ,Urad,97.00,96.00
Bihar,SAHARSA,2009,Rabi       ,Khesari,1073.00,651.00
Bihar,SAHARSA,2009,Rabi       ,Linseed,355.00,300.00
Bihar,SAHARSA,2009,Rabi       ,Maize,11220.00,32134.00
Bihar,SAHARSA,2009,Rabi       ,Masoor,844.00,407.00
Bihar,SAHARSA,2009,Rabi       ,Peas & beans (Pulses),433.00,433.00
Bihar,SAHARSA,2009,Rabi       ,Rapeseed &Mustard,932.00,906.00
Bihar,SAHARSA,2009,Rabi       ,Sunflower,34.00,48.00
Bihar,SAHARSA,2009,Rabi       ,Wheat,38927.00,79795.00
Bihar,SAHARSA,2009,Summer     ,Maize,18035.00,62854.00
Bihar,SAHARSA,2009,Summer     ,Moong(Green Gram),14608.00,5624.00
Bihar,SAHARSA,2009,Summer     ,Rice,5346.00,6997.00
Bihar,SAHARSA,2009,Whole Year ,Sugarcane,6.00,288.00
Bihar,SAHARSA,2009,Winter     ,Rice,63436.00,79929.00
Bihar,SAHARSA,2010,Autumn     ,Maize,9710.00,34346.00
Bihar,SAHARSA,2010,Autumn     ,Rice,21563.00,28162.00
Bihar,SAHARSA,2010,Kharif     ,Arhar/Tur,63.00,97.00
Bihar,SAHARSA,2010,Kharif     ,Horse-gram,655.00,618.00
Bihar,SAHARSA,2010,Kharif     ,Jute,44.00,555.00
Bihar,SAHARSA,2010,Kharif     ,Mesta,365.00,3934.00
Bihar,SAHARSA,2010,Kharif     ,Ragi,874.00,852.00
Bihar,SAHARSA,2010,Kharif     ,Safflower,5.00,4.00
Bihar,SAHARSA,2010,Kharif     ,Sesamum,11.00,9.00
Bihar,SAHARSA,2010,Kharif     ,Urad,3.00,3.00
Bihar,SAHARSA,2010,Rabi       ,Khesari,405.00,138.00
Bihar,SAHARSA,2010,Rabi       ,Linseed,207.00,169.00
Bihar,SAHARSA,2010,Rabi       ,Maize,13183.00,63595.00
Bihar,SAHARSA,2010,Rabi       ,Masoor,421.00,206.00
Bihar,SAHARSA,2010,Rabi       ,Other  Rabi pulses,16.00,12.00
Bihar,SAHARSA,2010,Rabi       ,Peas & beans (Pulses),249.00,258.00
Bihar,SAHARSA,2010,Rabi       ,Rapeseed &Mustard,1102.00,755.00
Bihar,SAHARSA,2010,Rabi       ,Sunflower,101.00,145.00
Bihar,SAHARSA,2010,Rabi       ,Wheat,44179.00,101694.00
Bihar,SAHARSA,2010,Summer     ,Maize,23196.00,148595.00
Bihar,SAHARSA,2010,Summer     ,Moong(Green Gram),14649.00,9302.00
Bihar,SAHARSA,2010,Summer     ,Rice,2615.00,4710.00
Bihar,SAHARSA,2010,Whole Year ,Sugarcane,4.00,201.00
Bihar,SAHARSA,2010,Winter     ,Rice,68140.00,67724.00
Bihar,SAHARSA,2011,Autumn     ,Maize,7740.00,33584.00
Bihar,SAHARSA,2011,Autumn     ,Rice,26055.00,44660.00
Bihar,SAHARSA,2011,Kharif     ,Arhar/Tur,68.00,129.00
Bihar,SAHARSA,2011,Kharif     ,Horse-gram,663.00,631.00
Bihar,SAHARSA,2011,Kharif     ,Jowar,17.00,18.00
Bihar,SAHARSA,2011,Kharif     ,Jute,5.00,75.00
Bihar,SAHARSA,2011,Kharif     ,Mesta,80.00,1053.00
Bihar,SAHARSA,2011,Kharif     ,Ragi,546.00,443.00
Bihar,SAHARSA,2011,Kharif     ,Sesamum,18.00,16.00
Bihar,SAHARSA,2011,Kharif     ,Urad,4.00,4.00
Bihar,SAHARSA,2011,Rabi       ,Khesari,420.00,248.00
Bihar,SAHARSA,2011,Rabi       ,Linseed,297.00,257.00
Bihar,SAHARSA,2011,Rabi       ,Maize,11281.00,84709.00
Bihar,SAHARSA,2011,Rabi       ,Masoor,382.00,262.00
Bihar,SAHARSA,2011,Rabi       ,Peas & beans (Pulses),368.00,379.00
Bihar,SAHARSA,2011,Rabi       ,Rapeseed &Mustard,1014.00,1399.00
Bihar,SAHARSA,2011,Rabi       ,Sunflower,89.00,130.00
Bihar,SAHARSA,2011,Rabi       ,Wheat,48471.00,148816.00
Bihar,SAHARSA,2011,Summer     ,Maize,23290.00,122736.00
Bihar,SAHARSA,2011,Summer     ,Moong(Green Gram),14629.00,9509.00
Bihar,SAHARSA,2011,Summer     ,Rice,2654.00,5187.00
Bihar,SAHARSA,2011,Winter     ,Rice,69733.00,140957.00
Bihar,SAHARSA,2012,Autumn     ,Maize,10096.00,52632.00
Bihar,SAHARSA,2012,Autumn     ,Rice,22565.00,19541.00
Bihar,SAHARSA,2012,Kharif     ,Horse-gram,353.00,342.00
Bihar,SAHARSA,2012,Kharif     ,Jute,51.00,150.00
Bihar,SAHARSA,2012,Kharif     ,Moong(Green Gram),8.00,5.00
Bihar,SAHARSA,2012,Kharif     ,Ragi,735.00,526.00
Bihar,SAHARSA,2012,Kharif     ,Sannhamp,68.00,54.00
Bihar,SAHARSA,2012,Kharif     ,Sesamum,2.00,2.00
Bihar,SAHARSA,2012,Kharif     ,Urad,3.00,3.00
Bihar,SAHARSA,2012,Rabi       ,Khesari,108.00,73.00
Bihar,SAHARSA,2012,Rabi       ,Linseed,87.00,75.00
Bihar,SAHARSA,2012,Rabi       ,Maize,12473.00,40699.00
Bihar,SAHARSA,2012,Rabi       ,Masoor,657.00,188.00
Bihar,SAHARSA,2012,Rabi       ,Peas & beans (Pulses),153.00,159.00
Bihar,SAHARSA,2012,Rabi       ,Rapeseed &Mustard,1420.00,1092.00
Bihar,SAHARSA,2012,Rabi       ,Sunflower,23.00,33.00
Bihar,SAHARSA,2012,Rabi       ,Wheat,45443.00,111396.00
Bihar,SAHARSA,2012,Summer     ,Maize,21637.00,141502.00
Bihar,SAHARSA,2012,Summer     ,Moong(Green Gram),13665.00,5124.00
Bihar,SAHARSA,2012,Summer     ,Rice,2182.00,3887.00
Bihar,SAHARSA,2012,Whole Year ,Sugarcane,229.00,12471.00
Bihar,SAHARSA,2012,Winter     ,Rice,75385.00,168440.00
Bihar,SAHARSA,2013,Autumn     ,Maize,9490.00,45930.00
Bihar,SAHARSA,2013,Autumn     ,Rice,21084.00,35767.00
Bihar,SAHARSA,2013,Kharif     ,Horse-gram,364.00,347.00
Bihar,SAHARSA,2013,Kharif     ,Jute,52.00,723.00
Bihar,SAHARSA,2013,Kharif     ,Moong(Green Gram),8.00,7.00
Bihar,SAHARSA,2013,Kharif     ,Ragi,560.00,455.00
Bihar,SAHARSA,2013,Kharif     ,Sannhamp,65.00,52.00
Bihar,SAHARSA,2013,Kharif     ,Sesamum,5.00,4.00
Bihar,SAHARSA,2013,Kharif     ,Urad,5.00,5.00
Bihar,SAHARSA,2013,Rabi       ,Linseed,96.00,82.00
Bihar,SAHARSA,2013,Rabi       ,Maize,11818.00,68592.00
Bihar,SAHARSA,2013,Rabi       ,Masoor,450.00,302.00
Bihar,SAHARSA,2013,Rabi       ,Peas & beans (Pulses),169.00,179.00
Bihar,SAHARSA,2013,Rabi       ,Rapeseed &Mustard,1069.00,1682.00
Bihar,SAHARSA,2013,Rabi       ,Sunflower,164.00,236.00
Bihar,SAHARSA,2013,Rabi       ,Wheat,42972.00,117765.00
Bihar,SAHARSA,2013,Summer     ,Maize,19351.00,103034.00
Bihar,SAHARSA,2013,Summer     ,Moong(Green Gram),14404.00,7980.00
Bihar,SAHARSA,2013,Summer     ,Rice,2303.00,5164.00
Bihar,SAHARSA,2013,Whole Year ,Sugarcane,168.00,8404.00
Bihar,SAHARSA,2013,Winter     ,Rice,74061.00,107811.00
Bihar,SAHARSA,2014,Autumn     ,Maize,1173.00,5217.00
Bihar,SAHARSA,2014,Autumn     ,Rice,22635.00,34881.00
Bihar,SAHARSA,2014,Kharif     ,Horse-gram,283.00,271.00
Bihar,SAHARSA,2014,Kharif     ,Jute,2.00,27.00
Bihar,SAHARSA,2014,Kharif     ,Mesta,82.00,1133.00
Bihar,SAHARSA,2014,Kharif     ,Moong(Green Gram),21.00,9.00
Bihar,SAHARSA,2014,Kharif     ,Ragi,253.00,501.00
Bihar,SAHARSA,2014,Kharif     ,Sannhamp,7.00,6.00
Bihar,SAHARSA,2014,Kharif     ,Sesamum,2.00,2.00
Bihar,SAHARSA,2014,Rabi       ,Barley,70.00,78.00
Bihar,SAHARSA,2014,Rabi       ,Khesari,125.00,83.00
Bihar,SAHARSA,2014,Rabi       ,Linseed,205.00,177.00
Bihar,SAHARSA,2014,Rabi       ,Maize,11939.00,50574.00
Bihar,SAHARSA,2014,Rabi       ,Masoor,547.00,276.00
Bihar,SAHARSA,2014,Rabi       ,Peas & beans (Pulses),194.00,196.00
Bihar,SAHARSA,2014,Rabi       ,Rapeseed &Mustard,1484.00,1920.00
Bihar,SAHARSA,2014,Rabi       ,Sunflower,68.00,97.00
Bihar,SAHARSA,2014,Rabi       ,Wheat,50216.00,110990.00
Bihar,SAHARSA,2014,Summer     ,Maize,15128.00,72319.00
Bihar,SAHARSA,2014,Summer     ,Moong(Green Gram),19277.00,4954.00
Bihar,SAHARSA,2014,Summer     ,Rice,816.00,1055.00
Bihar,SAHARSA,2014,Whole Year ,Sugarcane,68.00,4240.00
Bihar,SAHARSA,2014,Winter     ,Rice,66869.00,130436.00
Bihar,SAMASTIPUR,1997,Autumn     ,Rice,30879.00,41438.00
Bihar,SAMASTIPUR,1997,Kharif     ,Arhar/Tur,1970.00,1515.00
Bihar,SAMASTIPUR,1997,Kharif     ,Castor seed,22.00,17.00
Bihar,SAMASTIPUR,1997,Kharif     ,Dry ginger,11.00,8.00
Bihar,SAMASTIPUR,1997,Kharif     ,Jute,65.00,585.00
Bihar,SAMASTIPUR,1997,Kharif     ,Maize,18103.00,21621.00
Bihar,SAMASTIPUR,1997,Kharif     ,Mesta,1182.00,6547.00
Bihar,SAMASTIPUR,1997,Kharif     ,Other Kharif pulses,169.00,99.00
Bihar,SAMASTIPUR,1997,Kharif     ,Sesamum,344.00,317.00
Bihar,SAMASTIPUR,1997,Kharif     ,Small millets,216.00,99.00
Bihar,SAMASTIPUR,1997,Rabi       ,Barley,162.00,167.00
Bihar,SAMASTIPUR,1997,Rabi       ,Gram,3224.00,2389.00
Bihar,SAMASTIPUR,1997,Rabi       ,Linseed,404.00,150.00
Bihar,SAMASTIPUR,1997,Rabi       ,Maize,23115.00,80741.00
Bihar,SAMASTIPUR,1997,Rabi       ,Other  Rabi pulses,152.00,81.00
Bihar,SAMASTIPUR,1997,Rabi       ,Rapeseed &Mustard,5637.00,5113.00
Bihar,SAMASTIPUR,1997,Rabi       ,Safflower,69.00,43.00
Bihar,SAMASTIPUR,1997,Rabi       ,Sunflower,249.00,152.00
Bihar,SAMASTIPUR,1997,Rabi       ,Tobacco,7383.00,5301.00
Bihar,SAMASTIPUR,1997,Rabi       ,Wheat,49883.00,102673.00
Bihar,SAMASTIPUR,1997,Summer     ,Maize,4842.00,9007.00
Bihar,SAMASTIPUR,1997,Summer     ,Rice,1178.00,2021.00
Bihar,SAMASTIPUR,1997,Whole Year ,Banana,1273.00,993.00
Bihar,SAMASTIPUR,1997,Whole Year ,Coriander,118.00,43.00
Bihar,SAMASTIPUR,1997,Whole Year ,Dry chillies,270.00,181.00
Bihar,SAMASTIPUR,1997,Whole Year ,Garlic,320.00,427.00
Bihar,SAMASTIPUR,1997,Whole Year ,Onion,172.00,1312.00
Bihar,SAMASTIPUR,1997,Whole Year ,Potato,7946.00,97001.00
Bihar,SAMASTIPUR,1997,Whole Year ,Ragi,878.00,1064.00
Bihar,SAMASTIPUR,1997,Whole Year ,Sannhamp,17.00,18.00
Bihar,SAMASTIPUR,1997,Whole Year ,Sugarcane,3399.00,135273.00
Bihar,SAMASTIPUR,1997,Whole Year ,Sweet potato,548.00,6771.00
Bihar,SAMASTIPUR,1997,Whole Year ,Turmeric,1046.00,1033.00
Bihar,SAMASTIPUR,1997,Winter     ,Rice,55892.00,66154.00
Bihar,SAMASTIPUR,1998,Kharif     ,Arhar/Tur,2100.00,2421.00
Bihar,SAMASTIPUR,1998,Kharif     ,Blackgram,1255.00,891.00
Bihar,SAMASTIPUR,1998,Kharif     ,Castor seed,167.00,139.00
Bihar,SAMASTIPUR,1998,Kharif     ,Jute,73.00,347.00
Bihar,SAMASTIPUR,1998,Kharif     ,Maize,16592.00,25239.00
Bihar,SAMASTIPUR,1998,Kharif     ,Mesta,1193.00,6064.00
Bihar,SAMASTIPUR,1998,Kharif     ,Niger seed,14.00,9.00
Bihar,SAMASTIPUR,1998,Kharif     ,Other Kharif pulses,2013.00,1453.00
Bihar,SAMASTIPUR,1998,Kharif     ,Ragi,1015.00,937.00
Bihar,SAMASTIPUR,1998,Kharif     ,Sesamum,445.00,451.00
Bihar,SAMASTIPUR,1998,Kharif     ,Small millets,187.00,143.00
Bihar,SAMASTIPUR,1998,Kharif     ,Sunflower,354.00,217.00
Bihar,SAMASTIPUR,1998,Rabi       ,Barley,148.00,171.00
Bihar,SAMASTIPUR,1998,Rabi       ,Gram,3228.00,3622.00
Bihar,SAMASTIPUR,1998,Rabi       ,Linseed,389.00,323.00
Bihar,SAMASTIPUR,1998,Rabi       ,Maize,25204.00,99682.00
Bihar,SAMASTIPUR,1998,Rabi       ,Other  Rabi pulses,14287.00,8095.00
Bihar,SAMASTIPUR,1998,Rabi       ,Rapeseed &Mustard,5822.00,5207.00
Bihar,SAMASTIPUR,1998,Rabi       ,Safflower,13.00,7.00
Bihar,SAMASTIPUR,1998,Rabi       ,Wheat,51874.00,108796.00
Bihar,SAMASTIPUR,1998,Summer     ,Maize,5243.00,8340.00
Bihar,SAMASTIPUR,1998,Summer     ,Rice,2188.00,2574.00
Bihar,SAMASTIPUR,1998,Whole Year ,Banana,1609.00,13435.00
Bihar,SAMASTIPUR,1998,Whole Year ,Coriander,138.00,84.00
Bihar,SAMASTIPUR,1998,Whole Year ,Dry chillies,327.00,239.00
Bihar,SAMASTIPUR,1998,Whole Year ,Dry ginger,6.00,8.00
Bihar,SAMASTIPUR,1998,Whole Year ,Garlic,239.00,347.00
Bihar,SAMASTIPUR,1998,Whole Year ,Onion,634.00,7887.00
Bihar,SAMASTIPUR,1998,Whole Year ,Potato,9689.00,123677.00
Bihar,SAMASTIPUR,1998,Whole Year ,Sannhamp,65.00,56.00
Bihar,SAMASTIPUR,1998,Whole Year ,Sugarcane,2914.00,78806.00
Bihar,SAMASTIPUR,1998,Whole Year ,Sweet potato,691.00,7470.00
Bihar,SAMASTIPUR,1998,Whole Year ,Tobacco,7506.00,5727.00
Bihar,SAMASTIPUR,1998,Whole Year ,Turmeric,1292.00,1276.00
Bihar,SAMASTIPUR,1998,Winter     ,Rice,56336.00,53033.00
Bihar,SAMASTIPUR,1999,Kharif     ,Arhar/Tur,2658.00,2926.00
Bihar,SAMASTIPUR,1999,Kharif     ,Dry ginger,9.00,13.00
Bihar,SAMASTIPUR,1999,Kharif     ,Horse-gram,93.00,51.00
Bihar,SAMASTIPUR,1999,Kharif     ,Jowar,79.00,96.00
Bihar,SAMASTIPUR,1999,Kharif     ,Maize,16065.00,33315.00
Bihar,SAMASTIPUR,1999,Kharif     ,Mesta,1164.00,5678.00
Bihar,SAMASTIPUR,1999,Kharif     ,Moong(Green Gram),46.00,28.00
Bihar,SAMASTIPUR,1999,Kharif     ,Ragi,318.00,225.00
Bihar,SAMASTIPUR,1999,Kharif     ,Rice,31846.00,40533.00
Bihar,SAMASTIPUR,1999,Kharif     ,Sesamum,411.00,254.00
Bihar,SAMASTIPUR,1999,Kharif     ,Sunflower,186.00,154.00
Bihar,SAMASTIPUR,1999,Kharif     ,Urad,1287.00,629.00
Bihar,SAMASTIPUR,1999,Rabi       ,Gram,312.00,345.00
Bihar,SAMASTIPUR,1999,Rabi       ,Khesari,404.00,225.00
Bihar,SAMASTIPUR,1999,Rabi       ,Linseed,987.00,554.00
Bihar,SAMASTIPUR,1999,Rabi       ,Maize,24693.00,75437.00
Bihar,SAMASTIPUR,1999,Rabi       ,Masoor,933.00,638.00
Bihar,SAMASTIPUR,1999,Rabi       ,Moong(Green Gram),11805.00,4026.00
Bihar,SAMASTIPUR,1999,Rabi       ,Other  Rabi pulses,116.00,94.00
Bihar,SAMASTIPUR,1999,Rabi       ,Peas & beans (Pulses),270.00,199.00
Bihar,SAMASTIPUR,1999,Rabi       ,Rapeseed &Mustard,5590.00,5092.00
Bihar,SAMASTIPUR,1999,Rabi       ,Safflower,228.00,128.00
Bihar,SAMASTIPUR,1999,Rabi       ,Wheat,53573.00,108325.00
Bihar,SAMASTIPUR,1999,Summer     ,Maize,5637.00,13426.00
Bihar,SAMASTIPUR,1999,Summer     ,Rice,1820.00,2589.00
Bihar,SAMASTIPUR,1999,Whole Year ,Banana,1531.00,18433.00
Bihar,SAMASTIPUR,1999,Whole Year ,Coriander,146.00,58.00
Bihar,SAMASTIPUR,1999,Whole Year ,Dry chillies,425.00,570.00
Bihar,SAMASTIPUR,1999,Whole Year ,Garlic,185.00,263.00
Bihar,SAMASTIPUR,1999,Whole Year ,Onion,444.00,4169.00
Bihar,SAMASTIPUR,1999,Whole Year ,Potato,11550.00,139349.00
Bihar,SAMASTIPUR,1999,Whole Year ,Sugarcane,2974.00,115903.00
Bihar,SAMASTIPUR,1999,Whole Year ,Sweet potato,494.00,6213.00
Bihar,SAMASTIPUR,1999,Whole Year ,Tobacco,7514.00,7611.00
Bihar,SAMASTIPUR,1999,Whole Year ,Turmeric,1514.00,1452.00
Bihar,SAMASTIPUR,2000,Autumn     ,Rice,53701.00,57594.00
Bihar,SAMASTIPUR,2000,Kharif     ,Arhar/Tur,2396.00,3695.00
Bihar,SAMASTIPUR,2000,Kharif     ,Dry ginger,35.00,35.00
Bihar,SAMASTIPUR,2000,Kharif     ,Horse-gram,65.00,56.00
Bihar,SAMASTIPUR,2000,Kharif     ,Jute,32.00,268.00
Bihar,SAMASTIPUR,2000,Kharif     ,Maize,16844.00,28958.00
Bihar,SAMASTIPUR,2000,Kharif     ,Mesta,1028.00,4432.00
Bihar,SAMASTIPUR,2000,Kharif     ,Moong(Green Gram),114.00,78.00
Bihar,SAMASTIPUR,2000,Kharif     ,Other Kharif pulses,222.00,163.00
Bihar,SAMASTIPUR,2000,Kharif     ,Ragi,129.00,144.00
Bihar,SAMASTIPUR,2000,Kharif     ,Rice,32802.00,35235.00
Bihar,SAMASTIPUR,2000,Kharif     ,Sesamum,494.00,269.00
Bihar,SAMASTIPUR,2000,Kharif     ,Small millets,8.00,7.00
Bihar,SAMASTIPUR,2000,Kharif     ,Sunflower,52.00,35.00
Bihar,SAMASTIPUR,2000,Kharif     ,Urad,1388.00,977.00
Bihar,SAMASTIPUR,2000,Rabi       ,Barley,96.00,113.00
Bihar,SAMASTIPUR,2000,Rabi       ,Gram,225.00,141.00
Bihar,SAMASTIPUR,2000,Rabi       ,Khesari,754.00,647.00
Bihar,SAMASTIPUR,2000,Rabi       ,Linseed,261.00,119.00
Bihar,SAMASTIPUR,2000,Rabi       ,Maize,24329.00,54181.00
Bihar,SAMASTIPUR,2000,Rabi       ,Masoor,1629.00,1463.00
Bihar,SAMASTIPUR,2000,Rabi       ,Moong(Green Gram),11879.00,6189.00
Bihar,SAMASTIPUR,2000,Rabi       ,Other  Rabi pulses,120.00,68.00
Bihar,SAMASTIPUR,2000,Rabi       ,Peas & beans (Pulses),317.00,306.00
Bihar,SAMASTIPUR,2000,Rabi       ,Rapeseed &Mustard,6088.00,8310.00
Bihar,SAMASTIPUR,2000,Rabi       ,Wheat,55149.00,122104.00
Bihar,SAMASTIPUR,2000,Summer     ,Maize,5840.00,17536.00
Bihar,SAMASTIPUR,2000,Summer     ,Rice,1349.00,1512.00
Bihar,SAMASTIPUR,2000,Whole Year ,Banana,1652.00,15843.00
Bihar,SAMASTIPUR,2000,Whole Year ,Coriander,187.00,72.00
Bihar,SAMASTIPUR,2000,Whole Year ,Dry chillies,428.00,449.00
Bihar,SAMASTIPUR,2000,Whole Year ,Garlic,273.00,408.00
Bihar,SAMASTIPUR,2000,Whole Year ,Onion,490.00,8408.00
Bihar,SAMASTIPUR,2000,Whole Year ,Potato,11460.00,117601.00
Bihar,SAMASTIPUR,2000,Whole Year ,Sugarcane,3454.00,133228.00
Bihar,SAMASTIPUR,2000,Whole Year ,Sweet potato,717.00,15002.00
Bihar,SAMASTIPUR,2000,Whole Year ,Tobacco,5927.00,6893.00
Bihar,SAMASTIPUR,2000,Whole Year ,Turmeric,1825.00,1692.00
Bihar,SAMASTIPUR,2001,Autumn     ,Maize,14857.00,25279.00
Bihar,SAMASTIPUR,2001,Autumn     ,Rice,51940.00,55261.00
Bihar,SAMASTIPUR,2001,Kharif     ,Arhar/Tur,2484.00,3199.00
Bihar,SAMASTIPUR,2001,Kharif     ,Dry ginger,18.00,17.00
Bihar,SAMASTIPUR,2001,Kharif     ,Jowar,7.00,4.00
Bihar,SAMASTIPUR,2001,Kharif     ,Jute,10.00,67.00
Bihar,SAMASTIPUR,2001,Kharif     ,Mesta,872.00,5668.00
Bihar,SAMASTIPUR,2001,Kharif     ,Moong(Green Gram),20.00,9.00
Bihar,SAMASTIPUR,2001,Kharif     ,Other Kharif pulses,3.00,2.00
Bihar,SAMASTIPUR,2001,Kharif     ,Rice,1273.00,1651.00
Bihar,SAMASTIPUR,2001,Kharif     ,Sesamum,418.00,218.00
Bihar,SAMASTIPUR,2001,Kharif     ,Small millets,59.00,47.00
Bihar,SAMASTIPUR,2001,Kharif     ,Sunflower,149.00,166.00
Bihar,SAMASTIPUR,2001,Kharif     ,Urad,1550.00,1187.00
Bihar,SAMASTIPUR,2001,Rabi       ,Barley,72.00,90.00
Bihar,SAMASTIPUR,2001,Rabi       ,Gram,127.00,69.00
Bihar,SAMASTIPUR,2001,Rabi       ,Khesari,598.00,312.00
Bihar,SAMASTIPUR,2001,Rabi       ,Linseed,245.00,115.00
Bihar,SAMASTIPUR,2001,Rabi       ,Maize,25156.00,65884.00
Bihar,SAMASTIPUR,2001,Rabi       ,Masoor,1502.00,1041.00
Bihar,SAMASTIPUR,2001,Rabi       ,Other  Rabi pulses,118.00,82.00
Bihar,SAMASTIPUR,2001,Rabi       ,Peas & beans (Pulses),238.00,200.00
Bihar,SAMASTIPUR,2001,Rabi       ,Rapeseed &Mustard,6497.00,7186.00
Bihar,SAMASTIPUR,2001,Rabi       ,Safflower,17.00,7.00
Bihar,SAMASTIPUR,2001,Rabi       ,Wheat,54766.00,122758.00
Bihar,SAMASTIPUR,2001,Summer     ,Maize,5851.00,11685.00
Bihar,SAMASTIPUR,2001,Summer     ,Rice,31385.00,33879.00
Bihar,SAMASTIPUR,2001,Whole Year ,Banana,1682.00,13708.00
Bihar,SAMASTIPUR,2001,Whole Year ,Coriander,102.00,62.00
Bihar,SAMASTIPUR,2001,Whole Year ,Dry chillies,340.00,218.00
Bihar,SAMASTIPUR,2001,Whole Year ,Garlic,298.00,438.00
Bihar,SAMASTIPUR,2001,Whole Year ,Onion,923.00,5566.00
Bihar,SAMASTIPUR,2001,Whole Year ,Potato,10344.00,95823.00
